"";"Naics4";"zip";"fdist"
"10459";"4533";"80033";0,0476190476190476
"10460";"4533";"80110";0,0317460317460317
"10461";"4533";"80111";0
"10462";"4533";"80113";0,0158730158730159
"10463";"4533";"80120";0,0396825396825397
"10464";"4533";"80121";0
"10465";"4533";"80123";0,0555555555555556
"10466";"4533";"80127";0,00793650793650794
"10467";"4533";"80202";0,0396825396825397
"10468";"4533";"80203";0,0396825396825397
"10469";"4533";"80204";0,0238095238095238
"10470";"4533";"80205";0,0317460317460317
"10471";"4533";"80206";0,0238095238095238
"10472";"4533";"80207";0
"10473";"4533";"80208";0
"10474";"4533";"80209";0,0396825396825397
